intercept,BAS_AR,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,외식업매출비율,근린생활시설 비율,단독주택 비율,x,y,BAS_ID
121.23932170431843,-15.74025800223962,-6.737347045497934e-08,0.018656432100580447,6.401236675832072e-07,-5.021889661510192,0.00898263362807479,0.8638297949325895,126.70250507865805,37.48083151256389,21441
121.51232982426704,-14.805726672897118,-1.6649689907078389e-07,0.026379227529238932,6.573292557778638e-07,-2.8142979123503347,0.014903931128559395,0.8708266391015538,126.6982352937803,37.479768325338654,21442
121.0783687006391,-16.673275463734715,-1.392142108626704e-07,0.022052158350398088,7.285737328307846e-07,-2.785629846461097,0.009815618466671769,0.8670020906058333,126.69854068956828,37.47697521518513,21443
120.80008476360716,-18.550501809984095,2.2619707000777368e-07,0.01409667002771901,7.02518261807725e-07,-4.923823146443599,0.0009488455709968369,0.8650592648253251,126.70202619501492,37.47620631922906,21444
120.4756542172337,-19.930895007328736,1.8914789148004035e-07,0.014202718200436084,7.377272067289928e-07,-4.215518633446758,0.004464620201489494,0.8599510795790721,126.70153094779319,37.47301138641921,21445
120.14667229169538,-21.61211798471203,1.0466319845766391e-07,0.016146158924194572,7.326061860430683e-07,-3.761086648188684,0.010127843702714912,0.8507627750584104,126.70174218856947,37.469454654473004,21446
122.16250953730126,-10.805986697927192,-3.9213765050309693e-07,0.04171198525333171,6.216241967910806e-07,-0.5196352121962198,0.027637406814167584,0.876752338240981,126.69483404621613,37.48204593719541,21447
121.48016482110847,-11.293524447826554,-6.247560771889992e-07,0.03151092373243624,8.065323689516508e-07,2.911637585630384,0.032037776680524266,0.866993473438529,126.69062932404566,37.47635873189149,21448
121.40484284423357,-11.077107721085868,-5.607584948246823e-07,0.02997275519685556,7.907303523459944e-07,5.117460362567595,0.04062722824285914,0.8614112999911692,126.68816734269693,37.47328903992396,21449
121.05261831821099,-15.056689942828642,-6.213254937050075e-07,0.024811159446229317,7.914186222946422e-07,0.7487272894859416,0.02667568783207218,0.8618384128357638,126.6940311275361,37.474062581305255,21450
120.94673783230098,-16.617909999460544,-3.842817380297803e-07,0.023011982401972886,7.743209803724264e-07,-1.2107588755018783,0.01720870568656907,0.8635384891755555,126.69664142405678,37.4747875190257,21451
120.5271448713965,-19.433371724716388,-1.9676619112421053e-07,0.018023323992683755,7.588748307493566e-07,-2.4066513847055635,0.014034186595749523,0.8571453513013085,126.69904100534173,37.471885756985365,21452
120.51938847676813,-19.188784830617085,-4.931237851816483e-07,0.019559401390126394,7.62270432480962e-07,-1.0774396981444712,0.021945928070923007,0.8528223102422805,126.69750605651875,37.47039123769449,21453
120.5766077101369,-18.535166663920563,-7.315759945804866e-07,0.021390057569495514,7.635511329833035e-07,0.22128798173329933,0.02853070967829542,0.8499265722952106,126.69593885139915,37.46944290368492,21454
120.96165641585068,-15.056044913800257,-7.953029337229289e-07,0.025477468349946797,7.782745873831817e-07,2.4077848834573494,0.0357859553979577,0.8547032941319885,126.69237158317031,37.471207649397485,21455
119.87643481929523,-8.095328867703792,1.6018657985146865e-06,0.005097815423596027,1.5479282144505577e-07,-17.421456427738562,-0.01789960173735708,0.8873001373064837,126.72368665566553,37.47607395902775,21456
122.2106170410903,-1.0060721544479234,1.6237720906389119e-06,-0.00984414676429418,-3.457717665190665e-08,-9.743015426657536,0.05421133659674984,0.9936958306425085,126.74937733841922,37.47854565188116,21457
121.05460485694576,-6.671160842551512,9.66778841437235e-07,-0.007804741077091633,8.500686236583111e-08,-17.01239325989254,-0.0019032975704546956,0.9388152660014282,126.73115394555708,37.483104761541625,21458
121.21470535626133,-2.964705824730604,1.8762185232220259e-06,-0.008359840664180324,-3.289597027533713e-08,-14.728404023261092,0.009716461136849729,1.0090105018889903,126.74291421944027,37.474121003386045,21459
