ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,ROAD_LT_CU,center_x,center_y
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
"20091019",공공시설명(부영공원)을 이용하여 명명,"20",Buyeong-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000221",부평동 760-33,"0","207",부평동 388-1,부영로,"3154025",20.00000000,2058.00000000,"3","28237","3",-nan(ind),174916.45200,443722.09120
