,대지위치,주용도코드명,연면적
1349,인천광역시 부평구 부개동 12-276번지,단독주택,237.22
1350,인천광역시 부평구 부개동 12-278번지,단독주택,215.43
1351,인천광역시 부평구 부개동 12-279번지,단독주택,199.16
1352,인천광역시 부평구 부개동 12-280번지,단독주택,85.62
1353,인천광역시 부평구 부개동 12-281번지,제2종근린생활시설,166.12
1354,인천광역시 부평구 부개동 12-284번지,제2종근린생활시설,268.12
1355,인천광역시 부평구 부개동 12-286번지,단독주택,190.5
1356,인천광역시 부평구 부개동 12-287번지,단독주택,235.92
1357,인천광역시 부평구 부개동 12-289번지,단독주택,148.78
1358,인천광역시 부평구 부개동 12-290번지,공동주택,644.33
1359,인천광역시 부평구 부개동 12-293번지,제1종근린생활시설,196.62
1360,인천광역시 부평구 부개동 12-298번지,단독주택,111.24
1361,인천광역시 부평구 부개동 12-300번지,제2종근린생활시설,329.86
1362,인천광역시 부평구 부개동 12-301번지,제2종근린생활시설,541.31
1363,인천광역시 부평구 부개동 12-302번지,단독주택,405.24
1364,인천광역시 부평구 부개동 12-307번지,제1종근린생활시설,421.2
1365,인천광역시 부평구 부개동 12-32번지,공동주택,873.4200000000001
1366,인천광역시 부평구 부개동 12-350번지,단독주택,158.24
1367,인천광역시 부평구 부개동 12-351번지,단독주택,155.01
1368,인천광역시 부평구 부개동 12-355번지,단독주택,298.98
1369,인천광역시 부평구 부개동 12-364번지,공동주택,636.24
1370,인천광역시 부평구 부개동 12-367번지,제2종근린생활시설,361.41
1371,인천광역시 부평구 부개동 12-36번지,제1종근린생활시설,789.89
1372,인천광역시 부평구 부개동 12-373번지,공동주택,457.8
1373,인천광역시 부평구 부개동 12-433번지,제2종근린생활시설,665.71
1374,인천광역시 부평구 부개동 12-456번지,공동주택,651.73
1375,인천광역시 부평구 부개동 12-472번지,제2종근린생활시설,141.44
1376,인천광역시 부평구 부개동 12-473번지,공동주택,426.75
1377,인천광역시 부평구 부개동 12-86번지,제2종근린생활시설,817.75
1378,인천광역시 부평구 부개동 12-87번지,공동주택,657.34
1379,인천광역시 부평구 부개동 12-89번지,제1종근린생활시설,476.7
1380,인천광역시 부평구 부개동 12-90번지,제1종근린생활시설,112.32
1381,인천광역시 부평구 부개동 120-107번지,공동주택,515.96
1382,인천광역시 부평구 부개동 120-108번지,단독주택,195.36
1383,인천광역시 부평구 부개동 120-109번지,제1종근린생활시설,251.49
1384,인천광역시 부평구 부개동 120-110번지,공동주택,695.7
1385,인천광역시 부평구 부개동 120-111번지,제2종근린생활시설,798.32
1386,인천광역시 부평구 부개동 120-116번지,단독주택,818.86
1387,인천광역시 부평구 부개동 120-118번지,제2종근린생활시설,96.16
1388,인천광역시 부평구 부개동 120-119번지,단독주택,50.25
1389,인천광역시 부평구 부개동 120-124번지,제2종근린생활시설,72.69
1390,인천광역시 부평구 부개동 120-130번지,단독주택,73.24
1391,인천광역시 부평구 부개동 120-133번지,단독주택,78.41
1392,인천광역시 부평구 부개동 120-136번지,공동주택,654.8
1393,인천광역시 부평구 부개동 120-137번지,단독주택,226.83
1394,인천광역시 부평구 부개동 120-139번지,공동주택,657.79
1395,인천광역시 부평구 부개동 120-140번지,공동주택,458.39
1396,인천광역시 부평구 부개동 120-156번지,단독주택,64.97
1397,인천광역시 부평구 부개동 120-157번지,단독주택,39.01
1398,인천광역시 부평구 부개동 120-157번지,제1종근린생활시설,26.45
1399,인천광역시 부평구 부개동 120-160번지,단독주택,260.92
1400,인천광역시 부평구 부개동 120-161번지,제2종근린생활시설,816.0
1401,인천광역시 부평구 부개동 120-175번지,단독주택,316.24
1402,인천광역시 부평구 부개동 120-179번지,단독주택,140.78
1403,인천광역시 부평구 부개동 120-17번지,공동주택,573.66
1404,인천광역시 부평구 부개동 120-199번지,단독주택,53.88
1405,인천광역시 부평구 부개동 120-199번지,제2종근린생활시설,251.24
1406,인천광역시 부평구 부개동 120-19번지,공동주택,659.81
1407,인천광역시 부평구 부개동 120-201번지,제1종근린생활시설,230.29
1408,인천광역시 부평구 부개동 120-204번지,단독주택,81.18
1409,인천광역시 부평구 부개동 120-204번지,제2종근린생활시설,130.93
1410,인천광역시 부평구 부개동 120-205번지,단독주택,209.73999999999998
1411,인천광역시 부평구 부개동 120-208번지,단독주택,217.36
1412,인천광역시 부평구 부개동 120-209번지,제1종근린생활시설,31.77
1413,인천광역시 부평구 부개동 120-210번지,공동주택,498.02
1414,인천광역시 부평구 부개동 120-211번지,단독주택,53.1
1415,인천광역시 부평구 부개동 120-212번지,단독주택,91.09
1416,인천광역시 부평구 부개동 120-214번지,단독주택,263.04
1417,인천광역시 부평구 부개동 120-215번지,단독주택,181.56
1418,인천광역시 부평구 부개동 120-216번지,제1종근린생활시설,278.24
1419,인천광역시 부평구 부개동 120-217번지,단독주택,81.26
1420,인천광역시 부평구 부개동 120-219번지,제1종근린생활시설,491.92
1421,인천광역시 부평구 부개동 120-229번지,공동주택,1319.3600000000001
1422,인천광역시 부평구 부개동 120-230번지,단독주택,116.4
1423,인천광역시 부평구 부개동 120-232번지,제2종근린생활시설,53.52
1424,인천광역시 부평구 부개동 120-234번지,단독주택,69.99
1425,인천광역시 부평구 부개동 120-235번지,단독주택,72.49
1426,인천광역시 부평구 부개동 120-236번지,단독주택,64.59
1427,인천광역시 부평구 부개동 120-237번지,단독주택,65.95
1428,인천광역시 부평구 부개동 120-238번지,단독주택,70.47
1429,인천광역시 부평구 부개동 120-239번지,단독주택,68.95
1430,인천광역시 부평구 부개동 120-240번지,단독주택,69.69
1431,인천광역시 부평구 부개동 120-241번지,단독주택,64.8
1432,인천광역시 부평구 부개동 120-242번지,단독주택,132.54
1433,인천광역시 부평구 부개동 120-243번지,단독주택,164.34
1434,인천광역시 부평구 부개동 120-244번지,단독주택,68.83
1435,인천광역시 부평구 부개동 120-245번지,단독주택,68.83
1436,인천광역시 부평구 부개동 120-246번지,단독주택,206.94
1437,인천광역시 부평구 부개동 120-247번지,단독주택,67.07
1438,인천광역시 부평구 부개동 120-248번지,단독주택,67.07
1439,인천광역시 부평구 부개동 120-249번지,단독주택,156.91
1440,인천광역시 부평구 부개동 120-250번지,단독주택,169.34
1441,인천광역시 부평구 부개동 120-251번지,단독주택,115.51
1442,인천광역시 부평구 부개동 120-252번지,단독주택,70.47
1443,인천광역시 부평구 부개동 120-253번지,단독주택,238.68
1444,인천광역시 부평구 부개동 120-258번지,단독주택,68.16
1445,인천광역시 부평구 부개동 120-259번지,단독주택,74.33999999999999
1446,인천광역시 부평구 부개동 120-260번지,단독주택,88.73
1447,인천광역시 부평구 부개동 120-261번지,단독주택,66.33999999999999
1448,인천광역시 부평구 부개동 120-262번지,제1종근린생활시설,70.55
1449,인천광역시 부평구 부개동 120-263번지,단독주택,250.2
1450,인천광역시 부평구 부개동 120-265번지,단독주택,183.79
1451,인천광역시 부평구 부개동 120-266번지,단독주택,83.03
1452,인천광역시 부평구 부개동 120-268번지,단독주택,188.34
1453,인천광역시 부평구 부개동 120-269번지,단독주택,78.11
1454,인천광역시 부평구 부개동 120-270번지,단독주택,134.73
1455,인천광역시 부평구 부개동 120-271번지,단독주택,187.68
1456,인천광역시 부평구 부개동 120-276번지,공동주택,532.84
1457,인천광역시 부평구 부개동 120-277번지,공동주택,654.68
1458,인천광역시 부평구 부개동 120-279번지,공동주택,264.38
1459,인천광역시 부평구 부개동 120-287번지,단독주택,136.13
1460,인천광역시 부평구 부개동 120-288번지,제2종근린생활시설,313.15
1461,인천광역시 부평구 부개동 120-289번지,단독주택,179.83
1462,인천광역시 부평구 부개동 120-294번지,단독주택,217.73
1463,인천광역시 부평구 부개동 120-296번지,단독주택,97.88
1464,인천광역시 부평구 부개동 120-297번지,단독주택,112.66
1465,인천광역시 부평구 부개동 120-303번지,단독주택,101.99
1466,인천광역시 부평구 부개동 120-319번지,단독주택,137.19
1467,인천광역시 부평구 부개동 120-322번지,단독주택,197.12
1468,인천광역시 부평구 부개동 120-324번지,단독주택,147.82999999999998
1469,인천광역시 부평구 부개동 120-325번지,단독주택,97.22
1470,인천광역시 부평구 부개동 120-326번지,단독주택,112.08
1471,인천광역시 부평구 부개동 120-327번지,단독주택,80.33
1472,인천광역시 부평구 부개동 120-328번지,단독주택,123.18
1473,인천광역시 부평구 부개동 120-330번지,단독주택,114.76
1474,인천광역시 부평구 부개동 120-331번지,제2종근린생활시설,410.78
1475,인천광역시 부평구 부개동 120-332번지,제1종근린생활시설,128.2
1476,인천광역시 부평구 부개동 120-335번지,단독주택,424.28
1477,인천광역시 부평구 부개동 120-336번지,단독주택,119.16
1478,인천광역시 부평구 부개동 120-338번지,단독주택,110.11
1479,인천광역시 부평구 부개동 120-339번지,단독주택,131.45
1480,인천광역시 부평구 부개동 120-340번지,단독주택,141.96
1481,인천광역시 부평구 부개동 120-347번지,공동주택,2500.9
1482,인천광역시 부평구 부개동 120-347번지,제1종근린생활시설,367.2
1483,인천광역시 부평구 부개동 120-361번지,제1종근린생활시설,1772.86
1484,인천광역시 부평구 부개동 120-364번지,단독주택,147.43
1485,인천광역시 부평구 부개동 120-365번지,단독주택,145.26
1486,인천광역시 부평구 부개동 120-366번지,단독주택,107.75
1487,인천광역시 부평구 부개동 120-368번지,단독주택,112.95
1488,인천광역시 부평구 부개동 120-38번지,단독주택,69.17
1489,인천광역시 부평구 부개동 120-394번지,제2종근린생활시설,682.94
1490,인천광역시 부평구 부개동 120-398번지,공동주택,322.8
1491,인천광역시 부평구 부개동 120-399번지,공동주택,324.72
1492,인천광역시 부평구 부개동 120-3번지,제2종근린생활시설,539.07
1493,인천광역시 부평구 부개동 120-400번지,공동주택,329.76
1494,인천광역시 부평구 부개동 120-401번지,공동주택,313.84
1495,인천광역시 부평구 부개동 120-402번지,공동주택,329.92
1496,인천광역시 부평구 부개동 120-403번지,제2종근린생활시설,289.68
1497,인천광역시 부평구 부개동 120-405번지,제1종근린생활시설,453.04
1498,인천광역시 부평구 부개동 120-406번지,제1종근린생활시설,488.91
1499,인천광역시 부평구 부개동 120-407번지,제2종근린생활시설,479.18
1500,인천광역시 부평구 부개동 120-408번지,제2종근린생활시설,855.01
1501,인천광역시 부평구 부개동 120-409번지,제2종근린생활시설,615.03
1502,인천광역시 부평구 부개동 120-40번지,공동주택,538.02
1503,인천광역시 부평구 부개동 120-410번지,제2종근린생활시설,640.3
1504,인천광역시 부평구 부개동 120-443번지,공동주택,1149.65
1505,인천광역시 부평구 부개동 120-444번지,공동주택,1172.78
1506,인천광역시 부평구 부개동 120-445번지,공동주택,1039.86
1507,인천광역시 부평구 부개동 120-46번지,공동주택,14617.25
1508,인천광역시 부평구 부개동 120-47번지,제1종근린생활시설,231.42
1509,인천광역시 부평구 부개동 120-49번지,단독주택,321.96
1510,인천광역시 부평구 부개동 120-501번지,공동주택,650.1
1511,인천광역시 부평구 부개동 120-507번지,공동주택,423.09
1512,인천광역시 부평구 부개동 120-508번지,공동주택,393.41
1513,인천광역시 부평구 부개동 120-50번지,제1종근린생활시설,57.75
1514,인천광역시 부평구 부개동 120-510번지,공동주택,654.53
1515,인천광역시 부평구 부개동 120-511번지,공동주택,302.19
1516,인천광역시 부평구 부개동 120-512번지,공동주택,649.85
1517,인천광역시 부평구 부개동 120-513번지,공동주택,605.6
1518,인천광역시 부평구 부개동 120-514번지,공동주택,576.02
