대지위치,주용도코드명,연면적
인천광역시 부평구 십정동 302-1번지,제1종근린생활시설,450.12
인천광역시 부평구 십정동 302-21번지,단독주택,279.5
인천광역시 부평구 십정동 302-23번지,단독주택,83.14
인천광역시 부평구 십정동 302-24번지,단독주택,295.66
인천광역시 부평구 십정동 302-25번지,단독주택,167.29
인천광역시 부평구 십정동 302-26번지,단독주택,139.38
인천광역시 부평구 십정동 302-27번지,단독주택,125.77
인천광역시 부평구 십정동 302-28번지,공동주택,391.98
인천광역시 부평구 십정동 302-2번지,단독주택,172.96
인천광역시 부평구 십정동 302-32번지,단독주택,226.18
인천광역시 부평구 십정동 302-33번지,단독주택,225.84
인천광역시 부평구 십정동 302-36번지,제1종근린생활시설,400.47
인천광역시 부평구 십정동 302-37번지,단독주택,220.9
인천광역시 부평구 십정동 302-38번지,단독주택,206.34
인천광역시 부평구 십정동 302-39번지,단독주택,225.75
인천광역시 부평구 십정동 302-3번지,단독주택,6.72
인천광역시 부평구 십정동 302-42번지,단독주택,404.61
인천광역시 부평구 십정동 302-4번지,단독주택,302.94
인천광역시 부평구 십정동 302-5번지,단독주택,220.5
인천광역시 부평구 십정동 302-6번지,단독주택,6.12
인천광역시 부평구 십정동 302-7번지,단독주택,316.71
인천광역시 부평구 십정동 302-8번지,단독주택,194.1
인천광역시 부평구 십정동 302-9번지,공동주택,648.0
인천광역시 부평구 십정동 302번지,제2종근린생활시설,299.96
인천광역시 부평구 십정동 303-12번지,단독주택,198.21
인천광역시 부평구 십정동 303-13번지,단독주택,176.4
인천광역시 부평구 십정동 303-14번지,공동주택,628.22
인천광역시 부평구 십정동 303-16번지,단독주택,247.26
인천광역시 부평구 십정동 303-17번지,단독주택,230.35
인천광역시 부평구 십정동 303-19번지,단독주택,2.88
인천광역시 부평구 십정동 303-1번지,단독주택,250.8
인천광역시 부평구 십정동 303-20번지,공동주택,500.67
인천광역시 부평구 십정동 303-22번지,제1종근린생활시설,459.09
인천광역시 부평구 십정동 303-23번지,공동주택,598.84
인천광역시 부평구 십정동 303-2번지,단독주택,260.48
인천광역시 부평구 십정동 303-3번지,단독주택,230.42
인천광역시 부평구 십정동 303-40번지,제1종근린생활시설,2447.25
인천광역시 부평구 십정동 303-4번지,단독주택,246.56
인천광역시 부평구 십정동 303-5번지,단독주택,72.05
인천광역시 부평구 십정동 303-7번지,단독주택,175.15
인천광역시 부평구 십정동 303-9번지,공동주택,620.45
인천광역시 부평구 십정동 303번지,공동주택,506.16
인천광역시 부평구 십정동 304-1번지,공동주택,524.35
인천광역시 부평구 십정동 304-3번지,공동주택,343.98
인천광역시 부평구 십정동 304번지,단독주택,214.72
인천광역시 부평구 십정동 305-108번지,단독주택,4.3
인천광역시 부평구 십정동 306-1번지,공동주택,3.24
인천광역시 부평구 십정동 307번지,단독주택,298.84
인천광역시 부평구 십정동 308-38번지,단독주택,279.28
인천광역시 부평구 십정동 309-352번지,단독주택,162.26
인천광역시 부평구 십정동 315-10번지,공동주택,277.58
인천광역시 부평구 십정동 315-12번지,단독주택,247.73
인천광역시 부평구 십정동 315-16번지,단독주택,504.8
인천광역시 부평구 십정동 315-1번지,공동주택,654.22
인천광역시 부평구 십정동 315-20번지,단독주택,70.25
인천광역시 부평구 십정동 315-21번지,단독주택,251.11
인천광역시 부평구 십정동 315-23번지,단독주택,4.3
인천광역시 부평구 십정동 315-24번지,단독주택,63.64
인천광역시 부평구 십정동 315-25번지,제1종근린생활시설,428.4
인천광역시 부평구 십정동 315-26번지,단독주택,3.2
인천광역시 부평구 십정동 315-26번지,제2종근린생활시설,154.24
인천광역시 부평구 십정동 315-27번지,단독주택,4.66
인천광역시 부평구 십정동 315-28번지,단독주택,324.75
인천광역시 부평구 십정동 315-29번지,단독주택,4.3
인천광역시 부평구 십정동 315-30번지,단독주택,183.6
인천광역시 부평구 십정동 315-31번지,단독주택,444.66
인천광역시 부평구 십정동 315-34번지,단독주택,308.93
인천광역시 부평구 십정동 315-36번지,단독주택,173.58
인천광역시 부평구 십정동 315-38번지,단독주택,2.15
인천광역시 부평구 십정동 315-39번지,단독주택,182.5
인천광역시 부평구 십정동 315-3번지,단독주택,267.68
인천광역시 부평구 십정동 315-40번지,단독주택,159.03
인천광역시 부평구 십정동 315-41번지,단독주택,297.3
인천광역시 부평구 십정동 315-42번지,공동주택,354.48
인천광역시 부평구 십정동 315-47번지,공동주택,308.89
인천광역시 부평구 십정동 315-48번지,공동주택,373.3
인천광역시 부평구 십정동 315-51번지,공동주택,658.79
인천광역시 부평구 십정동 315-53번지,공동주택,526.3
인천광역시 부평구 십정동 315-56번지,단독주택,59.77
인천광역시 부평구 십정동 315-58번지,공동주택,2815.388
인천광역시 부평구 십정동 315-5번지,공동주택,161.04
인천광역시 부평구 십정동 315-62번지,단독주택,164.89
인천광역시 부평구 십정동 315-62번지,제1종근린생활시설,28.0
인천광역시 부평구 십정동 315-66번지,공동주택,308.1
인천광역시 부평구 십정동 315-67번지,공동주택,286.88
인천광역시 부평구 십정동 315-6번지,공동주택,543.75
인천광역시 부평구 십정동 315-72번지,공동주택,300.98
인천광역시 부평구 십정동 315-73번지,공동주택,288.52
인천광역시 부평구 십정동 315-74번지,공동주택,268.37
인천광역시 부평구 십정동 315-75번지,단독주택,242.86
인천광역시 부평구 십정동 315-76번지,단독주택,204.98
인천광역시 부평구 십정동 315-77번지,단독주택,198.07
인천광역시 부평구 십정동 315-7번지,공동주택,656.33
인천광역시 부평구 십정동 315-80번지,단독주택,314.51
인천광역시 부평구 십정동 315-83번지,단독주택,306.18
인천광역시 부평구 십정동 315-87번지,공동주택,377.6
인천광역시 부평구 십정동 315-9번지,단독주택,149.93
인천광역시 부평구 십정동 315번지,공동주택,277.16
인천광역시 부평구 십정동 316-10번지,단독주택,69.42
인천광역시 부평구 십정동 316-12번지,공동주택,653.69
인천광역시 부평구 십정동 316-14번지,공동주택,556.46
인천광역시 부평구 십정동 316-15번지,공동주택,506.84
인천광역시 부평구 십정동 316-17번지,공동주택,501.7
인천광역시 부평구 십정동 316-18번지,단독주택,209.1
인천광역시 부평구 십정동 316-19번지,단독주택,130.52
인천광역시 부평구 십정동 316-20번지,단독주택,199.8
인천광역시 부평구 십정동 316-21번지,공동주택,653.06
인천광역시 부평구 십정동 316-24번지,단독주택,197.52
인천광역시 부평구 십정동 316-25번지,단독주택,72.73
인천광역시 부평구 십정동 316-26번지,단독주택,331.49
인천광역시 부평구 십정동 316-29번지,단독주택,251.66
인천광역시 부평구 십정동 316-2번지,단독주택,313.63
인천광역시 부평구 십정동 316-30번지,공동주택,648.45
인천광역시 부평구 십정동 316-31번지,공동주택,616.44
인천광역시 부평구 십정동 316-37번지,단독주택,262.7
인천광역시 부평구 십정동 316-38번지,단독주택,3.57
인천광역시 부평구 십정동 316-39번지,단독주택,259.47
인천광역시 부평구 십정동 316-3번지,제2종근린생활시설,494.94
인천광역시 부평구 십정동 316-40번지,단독주택,322.58
인천광역시 부평구 십정동 316-41번지,단독주택,69.12
인천광역시 부평구 십정동 316-42번지,단독주택,69.21
인천광역시 부평구 십정동 316-43번지,단독주택,3.27
인천광역시 부평구 십정동 316-44번지,단독주택,73.12
인천광역시 부평구 십정동 316-46번지,단독주택,222.21
인천광역시 부평구 십정동 316-52번지,제2종근린생활시설,287.692
인천광역시 부평구 십정동 316-53번지,공동주택,199.99
인천광역시 부평구 십정동 316-54번지,제1종근린생활시설,207.64
인천광역시 부평구 십정동 316-56번지,제1종근린생활시설,739.68
인천광역시 부평구 십정동 316-5번지,단독주택,82.84
인천광역시 부평구 십정동 316-7번지,단독주택,452.68
인천광역시 부평구 십정동 316-9번지,단독주택,268.38
인천광역시 부평구 십정동 316번지,단독주택,614.9
인천광역시 부평구 십정동 317-100번지,단독주택,275.88
인천광역시 부평구 십정동 317-101번지,단독주택,282.9
인천광역시 부평구 십정동 317-102번지,단독주택,298.56
인천광역시 부평구 십정동 317-103번지,단독주택,405.28
인천광역시 부평구 십정동 317-104번지,단독주택,4.3
인천광역시 부평구 십정동 317-105번지,단독주택,239.32
인천광역시 부평구 십정동 317-106번지,공동주택,577.18
인천광역시 부평구 십정동 317-108번지,단독주택,1.0
인천광역시 부평구 십정동 317-10번지,단독주택,199.2
인천광역시 부평구 십정동 317-110번지,단독주택,104.11
인천광역시 부평구 십정동 317-113번지,단독주택,3.06
인천광역시 부평구 십정동 317-115번지,단독주택,1.2
인천광역시 부평구 십정동 317-116번지,단독주택,186.12
인천광역시 부평구 십정동 317-117번지,단독주택,126.98
인천광역시 부평구 십정동 317-118번지,공동주택,309.9
인천광역시 부평구 십정동 317-119번지,제1종근린생활시설,1293.63
인천광역시 부평구 십정동 317-11번지,제1종근린생활시설,602.73
인천광역시 부평구 십정동 317-120번지,제2종근린생활시설,451.66
인천광역시 부평구 십정동 317-121번지,제1종근린생활시설,361.6
인천광역시 부평구 십정동 317-122번지,단독주택,4.3
인천광역시 부평구 십정동 317-123번지,제1종근린생활시설,403.34
인천광역시 부평구 십정동 317-124번지,단독주택,3.27
인천광역시 부평구 십정동 317-127번지,단독주택,36.71
인천광역시 부평구 십정동 317-128번지,단독주택,435.2
인천광역시 부평구 십정동 317-130번지,단독주택,4.3
인천광역시 부평구 십정동 317-131번지,단독주택,92.53
인천광역시 부평구 십정동 317-132번지,공동주택,615.46
인천광역시 부평구 십정동 317-134번지,단독주택,209.39
인천광역시 부평구 십정동 317-136번지,단독주택,199.44
인천광역시 부평구 십정동 317-137번지,단독주택,199.44
인천광역시 부평구 십정동 317-138번지,단독주택,270.88
인천광역시 부평구 십정동 317-143번지,단독주택,1.8
인천광역시 부평구 십정동 317-144번지,단독주택,151.2
인천광역시 부평구 십정동 317-145번지,단독주택,219.79
인천광역시 부평구 십정동 317-146번지,단독주택,92.5
인천광역시 부평구 십정동 317-150번지,단독주택,219.15
인천광역시 부평구 십정동 317-151번지,단독주택,172.02
인천광역시 부평구 십정동 317-153번지,단독주택,194.94
인천광역시 부평구 십정동 317-154번지,단독주택,183.24
인천광역시 부평구 십정동 317-155번지,단독주택,195.07
