시도명,시군구명,법정읍면동명,법정리명,본번,부번,기초구역번호,2017,2018,2019
인천광역시,부평구,삼산동,,167,20,21321,"1,030,000 원","1,070,000 원","1,100,000 원"
인천광역시,부평구,삼산동,,167,114,21321,"1,077,000 원","1,128,000 원","1,160,000 원"
인천광역시,부평구,삼산동,,77,7,21321,"1,086,000 원","1,122,000 원","1,178,000 원"
인천광역시,부평구,삼산동,,167,9,21321,"1,160,000 원","1,187,000 원","1,247,000 원"
인천광역시,부평구,삼산동,,167,112,21321,"1,154,000 원","1,203,000 원","1,278,000 원"
인천광역시,부평구,삼산동,,167,111,21321,"1,132,000 원","1,168,000 원","1,241,000 원"
인천광역시,부평구,삼산동,,167,113,21321,"1,029,000 원","1,058,000 원","1,088,000 원"
인천광역시,부평구,삼산동,,77,5,21321,"1,020,000 원","1,060,000 원","1,090,000 원"
인천광역시,부평구,삼산동,,167,101,21321,"1,020,000 원","1,060,000 원","1,090,000 원"
인천광역시,부평구,삼산동,,167,102,21321,"1,029,000 원","1,058,000 원","1,088,000 원"
인천광역시,부평구,삼산동,,78,11,21321,"1,109,000 원","1,152,000 원","1,184,000 원"
인천광역시,부평구,삼산동,,167,93,21321,"1,329,000 원","1,370,000 원","1,456,000 원"
인천광역시,부평구,삼산동,,78,10,21321,"1,099,000 원","1,157,000 원","1,229,000 원"
인천광역시,부평구,삼산동,,78,8,21321,"1,394,000 원","1,450,000 원","1,540,000 원"
인천광역시,부평구,삼산동,,78,16,21321,"1,490,000 원","1,550,000 원","1,620,000 원"
인천광역시,부평구,삼산동,,78,9,21321,"1,385,000 원","1,441,000 원","1,506,000 원"
인천광역시,부평구,삼산동,,78,15,21321,"1,384,000 원","1,479,000 원","1,475,000 원"
인천광역시,부평구,삼산동,,78,14,21321,"1,322,000 원","1,441,000 원","1,587,000 원"
인천광역시,부평구,삼산동,,78,7,21321,"1,194,000 원","1,215,000 원","1,270,000 원"
인천광역시,부평구,삼산동,,78,13,21321,"1,128,000 원","1,178,000 원","1,237,000 원"
인천광역시,부평구,삼산동,,78,6,21321,"1,073,000 원","1,067,000 원","1,127,000 원"
인천광역시,부평구,삼산동,,78,4,21321,"1,105,000 원","1,166,000 원","1,225,000 원"
인천광역시,부평구,삼산동,,78,5,21321,"1,800,000 원","1,870,000 원","1,900,000 원"
인천광역시,부평구,삼산동,,78,2,21321,"1,800,000 원","1,870,000 원","1,900,000 원"
인천광역시,부평구,삼산동,,79,1,21321,"1,800,000 원","1,870,000 원","1,900,000 원"
인천광역시,부평구,삼산동,,79,2,21321,"2,870,000 원","2,870,000 원","2,890,000 원"
인천광역시,부평구,삼산동,,325,2,21322,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,333,0,21322,"1,496,000 원","1,536,000 원","1,571,000 원"
인천광역시,부평구,삼산동,,325,237,21322,"1,496,000 원","1,536,000 원","1,571,000 원"
인천광역시,부평구,삼산동,,326,14,21322,"1,437,000 원","1,478,000 원","1,512,000 원"
인천광역시,부평구,삼산동,,325,28,21322,"1,576,000 원","1,603,000 원","1,639,000 원"
인천광역시,부평구,삼산동,,326,2,21322,"1,576,000 원","1,603,000 원","1,639,000 원"
인천광역시,부평구,삼산동,,326,7,21322,"1,576,000 원","1,603,000 원","1,639,000 원"
인천광역시,부평구,삼산동,,325,280,21322,"1,781,000 원","1,830,000 원","1,872,000 원"
인천광역시,부평구,삼산동,,326,4,21322,"1,655,000 원","1,701,000 원","1,740,000 원"
인천광역시,부평구,삼산동,,326,17,21322,"1,655,000 원","1,701,000 원","1,740,000 원"
인천광역시,부평구,삼산동,,325,382,21322,"1,781,000 원","1,830,000 원","1,872,000 원"
인천광역시,부평구,삼산동,,110,3,21322,"1,781,000 원","1,830,000 원","1,872,000 원"
인천광역시,부평구,삼산동,,110,11,21322,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,110,2,21322,"1,608,000 원","1,636,000 원","1,674,000 원"
인천광역시,부평구,삼산동,,110,24,21322,"1,496,000 원","1,536,000 원","1,571,000 원"
인천광역시,부평구,삼산동,,325,395,21322,"1,608,000 원","1,636,000 원","1,674,000 원"
인천광역시,부평구,삼산동,,512,0,21320,"1,712,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,512,0,1,"1,608,000 원","1,636,000 원","1,674,000 원"
인천광역시,부평구,삼산동,,513,0,21320,"1,437,000 원","1,478,000 원","1,512,000 원"
인천광역시,부평구,삼산동,,513,0,1,"1,712,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,517,0,21320,"1,576,000 원","1,603,000 원","1,639,000 원"
인천광역시,부평구,삼산동,,81,4,21321,"1,591,000 원","1,636,000 원","1,674,000 원"
인천광역시,부평구,삼산동,,80,24,21321,"1,591,000 원","1,636,000 원","1,674,000 원"
인천광역시,부평구,삼산동,,80,5,21321,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,127,2,21321,"1,920,000 원","1,939,000 원","2,023,000 원"
인천광역시,부평구,삼산동,,167,11,21321,"1,176,000 원","1,185,000 원","1,251,000 원"
인천광역시,부평구,삼산동,,165,1,21321,"1,120,000 원","1,140,000 원","1,202,000 원"
인천광역시,부평구,삼산동,,165,12,21321,"1,214,000 원","1,225,000 원","1,292,000 원"
인천광역시,부평구,삼산동,,165,10,21321,"889,900 원","888,000 원","925,000 원"
인천광역시,부평구,삼산동,,165,11,21321,"881,200 원","888,000 원","925,000 원"
인천광역시,부평구,삼산동,,165,16,21321,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,125,30,21321,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,125,17,21321,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,125,29,21321,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,125,28,21321,"960,000 원","960,000 원","1,000,000 원"
인천광역시,부평구,삼산동,,125,27,21321,"960,000 원","960,000 원","1,000,000 원"
인천광역시,부평구,삼산동,,125,12,21321,"918,700 원","928,300 원","967,000 원"
인천광역시,부평구,삼산동,,126,10,21321,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,125,26,21321,"1,240,000 원","1,251,000 원","1,320,000 원"
인천광역시,부평구,삼산동,,125,8,21321,"1,176,000 원","1,185,000 원","1,251,000 원"
인천광역시,부평구,삼산동,,125,19,21321,"1,214,000 원","1,225,000 원","1,292,000 원"
인천광역시,부평구,삼산동,,126,9,21321,"1,050,000 원","1,090,000 원","1,150,000 원"
인천광역시,부평구,삼산동,,126,8,21321,"1,050,000 원","1,090,000 원","1,150,000 원"
인천광역시,부평구,삼산동,,126,7,21321,"1,050,000 원","1,090,000 원","1,150,000 원"
인천광역시,부평구,삼산동,,127,12,21321,"1,157,000 원","1,178,000 원","1,243,000 원"
인천광역시,부평구,삼산동,,127,11,21321,"1,050,000 원","1,090,000 원","1,150,000 원"
인천광역시,부평구,삼산동,,127,10,21321,"1,111,000 원","1,143,000 원","1,206,000 원"
인천광역시,부평구,삼산동,,127,6,21321,"1,050,000 원","1,090,000 원","1,150,000 원"
인천광역시,부평구,삼산동,,127,9,21321,"1,111,000 원","1,143,000 원","1,206,000 원"
인천광역시,부평구,삼산동,,127,16,21321,"1,050,000 원","1,090,000 원","1,150,000 원"
인천광역시,부평구,삼산동,,121,52,21321,"1,080,000 원","1,098,000 원","1,159,000 원"
인천광역시,부평구,삼산동,,121,49,21321,"1,120,000 원","1,140,000 원","1,202,000 원"
인천광역시,부평구,삼산동,,121,48,21321,"1,081,000 원","1,133,000 원","1,196,000 원"
인천광역시,부평구,삼산동,,132,1,21321,"907,200 원","914,800 원","953,000 원"
인천광역시,부평구,삼산동,,121,5,21321,"1,028,000 원","1,058,000 원","1,103,000 원"
인천광역시,부평구,삼산동,,129,1,21321,"979,200 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,129,15,21321,"1,157,000 원","1,158,000 원","1,207,000 원"
인천광역시,부평구,삼산동,,167,84,21321,"1,157,000 원","1,178,000 원","1,243,000 원"
인천광역시,부평구,삼산동,,167,60,21321,"1,181,000 원","1,203,000 원","1,269,000 원"
인천광역시,부평구,삼산동,,167,61,21321,"1,120,000 원","1,140,000 원","1,202,000 원"
인천광역시,부평구,삼산동,,167,1,21321,"1,120,000 원","1,140,000 원","1,202,000 원"
인천광역시,부평구,삼산동,,127,4,21321,"1,059,000 원","1,098,000 원","1,159,000 원"
인천광역시,부평구,삼산동,,167,13,21321,"1,192,000 원","1,204,000 원","1,255,000 원"
인천광역시,부평구,삼산동,,167,18,21321,"1,028,000 원","1,068,000 원","1,113,000 원"
인천광역시,부평구,삼산동,,167,68,21321,"1,008,000 원","1,051,000 원","1,097,000 원"
인천광역시,부평구,삼산동,,167,78,21321,"1,284,000 원","1,320,000 원","1,375,000 원"
인천광역시,부평구,삼산동,,167,59,21321,"1,073,000 원","1,094,000 원","1,141,000 원"
인천광역시,부평구,삼산동,,167,58,21321,"1,247,000 원","1,310,000 원","1,366,000 원"
인천광역시,부평구,삼산동,,167,116,21321,"915,900 원","948,600 원","989,400 원"
인천광역시,부평구,삼산동,,167,3,21321,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,167,17,21321,"1,192,000 원","1,204,000 원","1,255,000 원"
인천광역시,부평구,삼산동,,167,15,21321,"1,133,000 원","1,145,000 원","1,193,000 원"
인천광역시,부평구,삼산동,,165,3,21321,"1,133,000 원","1,145,000 원","1,193,000 원"
인천광역시,부평구,삼산동,,117,25,21321,"1,062,000 원","1,118,000 원","1,166,000 원"
인천광역시,부평구,삼산동,,117,9,21321,"897,100 원","919,700 원","959,300 원"
인천광역시,부평구,삼산동,,100,1,21321,"1,017,000 원","1,037,000 원","1,081,000 원"
인천광역시,부평구,삼산동,,100,14,21321,"979,200 원","988,800 원","1,030,000 원"
인천광역시,부평구,삼산동,,117,4,21321,"1,028,000 원","1,058,000 원","1,103,000 원"
인천광역시,부평구,삼산동,,117,13,21321,"892,800 원","892,800 원","930,000 원"
인천광역시,부평구,삼산동,,119,8,21321,"979,200 원","988,800 원","1,030,000 원"
인천광역시,부평구,삼산동,,117,14,21321,"969,600 원","979,200 원","1,020,000 원"
인천광역시,부평구,삼산동,,88,12,21321,"2,050,000 원","2,130,000 원","2,150,000 원"
인천광역시,부평구,삼산동,,88,10,21321,"950,400 원","1,260,000 원","1,310,000 원"
인천광역시,부평구,삼산동,,87,2,21321,"1,431,000 원","1,529,000 원","1,590,000 원"
인천광역시,부평구,삼산동,,427,5,21323,"1,224,000 원","1,301,000 원","1,403,000 원"
인천광역시,부평구,삼산동,,436,1,21323,"1,505,000 원","1,593,000 원","1,656,000 원"
인천광역시,부평구,삼산동,,436,9,21323,"1,113,000 원","1,173,000 원","1,265,000 원"
인천광역시,부평구,삼산동,,436,8,21323,"1,357,000 원","1,424,000 원","1,438,000 원"
인천광역시,부평구,삼산동,,437,2,21323,"960,000 원","1,000,000 원","1,040,000 원"
인천광역시,부평구,삼산동,,435,4,21323,"1,317,000 원","1,384,000 원","1,439,000 원"
인천광역시,부평구,삼산동,,435,5,21323,"1,339,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,435,6,21323,"1,339,000 원","1,404,000 원","1,528,000 원"
인천광역시,부평구,삼산동,,436,2,21323,"1,271,000 원","1,347,000 원","1,467,000 원"
인천광역시,부평구,삼산동,,436,3,21323,"1,271,000 원","1,347,000 원","1,467,000 원"
인천광역시,부평구,삼산동,,436,4,21323,"1,271,000 원","1,347,000 원","1,467,000 원"
인천광역시,부평구,삼산동,,436,5,21323,"1,271,000 원","1,347,000 원","1,467,000 원"
인천광역시,부평구,삼산동,,438,1,21323,"1,271,000 원","1,347,000 원","1,467,000 원"
인천광역시,부평구,삼산동,,436,6,21323,"1,271,000 원","1,347,000 원","1,467,000 원"
인천광역시,부평구,삼산동,,438,2,21323,"1,271,000 원","1,347,000 원","1,467,000 원"
인천광역시,부평구,삼산동,,436,7,21323,"1,339,000 원","1,404,000 원","1,528,000 원"
인천광역시,부평구,삼산동,,438,3,21323,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,437,4,21323,"1,216,000 원","1,298,000 원","1,414,000 원"
인천광역시,부평구,삼산동,,438,4,21323,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,437,3,21323,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,437,5,21323,"1,216,000 원","1,298,000 원","1,414,000 원"
인천광역시,부평구,삼산동,,435,7,21323,"1,216,000 원","1,286,000 원","1,401,000 원"
인천광역시,부평구,삼산동,,437,6,21323,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,437,7,21323,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,433,3,21323,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,433,9,21323,"1,227,000 원","1,311,000 원","1,429,000 원"
인천광역시,부평구,삼산동,,226,4,21318,"1,216,000 원","1,298,000 원","1,414,000 원"
인천광역시,부평구,삼산동,,226,5,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,227,4,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,227,3,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,227,2,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,227,9,21318,"1,227,000 원","1,311,000 원","1,429,000 원"
인천광역시,부평구,삼산동,,228,15,21318,"1,216,000 원","1,298,000 원","1,414,000 원"
인천광역시,부평구,삼산동,,228,11,21318,"1,227,000 원","1,311,000 원","1,429,000 원"
인천광역시,부평구,삼산동,,229,0,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,259,0,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,259,1,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,230,0,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,230,1,21318,"1,227,000 원","1,311,000 원","1,429,000 원"
인천광역시,부평구,삼산동,,258,4,21318,"1,216,000 원","1,298,000 원","1,414,000 원"
인천광역시,부평구,삼산동,,260,6,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,259,3,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,260,29,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,260,1,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,260,5,21318,"1,227,000 원","1,311,000 원","1,429,000 원"
인천광역시,부평구,삼산동,,259,2,21318,"1,216,000 원","1,298,000 원","1,414,000 원"
인천광역시,부평구,삼산동,,260,10,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,258,0,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,258,2,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,258,3,21318,"1,227,000 원","1,311,000 원","1,429,000 원"
인천광역시,부평구,삼산동,,258,5,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,258,6,21318,"1,318,000 원","1,393,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,234,69,21318,"1,227,000 원","1,311,000 원","1,429,000 원"
인천광역시,부평구,삼산동,,234,26,21318,"1,280,000 원","1,340,000 원","1,460,000 원"
인천광역시,부평구,삼산동,,234,38,21318,"3,535,000 원","3,640,000 원","3,675,000 원"
인천광역시,부평구,삼산동,,234,83,21318,"5,050,000 원","5,200,000 원","5,250,000 원"
인천광역시,부평구,삼산동,,234,6,21318,"5,050,000 원","5,200,000 원","5,250,000 원"
인천광역시,부평구,삼산동,,234,7,21318,"5,454,000 원","5,668,000 원","5,890,000 원"
인천광역시,부평구,삼산동,,234,3,21318,"5,454,000 원","5,668,000 원","5,890,000 원"
인천광역시,부평구,삼산동,,234,39,21318,"5,050,000 원","5,200,000 원","5,250,000 원"
인천광역시,부평구,삼산동,,234,28,21318,"3,535,000 원","3,640,000 원","3,675,000 원"
인천광역시,부평구,삼산동,,234,29,21318,"5,201,000 원","5,356,000 원","5,407,000 원"
인천광역시,부평구,삼산동,,234,49,21318,"5,050,000 원","5,200,000 원","5,250,000 원"
인천광역시,부평구,삼산동,,227,1,21318,"5,050,000 원","5,200,000 원","5,250,000 원"
인천광역시,부평구,삼산동,,227,15,21318,"5,050,000 원","5,200,000 원","5,250,000 원"
인천광역시,부평구,삼산동,,228,13,21318,"1,323,000 원","1,424,000 원","1,449,000 원"
